ID_CUSTOMER;AREA;CHANNEL;POTENTIAL;CITY
2300119;230003;02;5;Fremont
1300476;130783;02;2;Fresno
0900971;090609;02;4;San Diego
0201173;021257;02;5;Los Angeles
0300782;030130;02;4;San Jose
2300121;230423;02;3;Fremont
0600348;060481;02;3;Oakland
0400564;040517;02;5;San Francisco
0300783;030027;02;4;San Jose
1200152;120469;01;4;Santa Ana
2300122;230426;01;3;Fremont
1300480;131092;02;5;Fresno
0300786;030003;02;5;San Jose
1300481;131065;02;4;Fresno
1300482;131065;02;4;Fresno
0400568;040867;02;4;San Francisco
1100113;110925;02;4;Glendale
2100201;210008;02;5;Anaheim
3500588;350404;04;5;Sacramento
2300124;230422;02;5;Fremont
0300788;030003;02;4;San Jose
0900975;091343;01;5;San Diego
3500589;350563;02;4;Sacramento
1000123;100493;01;4;Oxnard
0201187;021116;02;4;Los Angeles
2500047;250281;02;3;Fontana
1300484;131062;01;5;Fresno
0201189;020223;02;4;Los Angeles
0300795;030172;02;1;San Jose
1300485;131061;02;4;Fresno
0201192;020089;02;2;Los Angeles
0900983;090586;01;4;San Diego
0201193;021219;03;4;Los Angeles
1300488;130003;04;5;Fresno
0900985;090003;02;4;San Diego
0900986;091359;02;4;San Diego
2300125;230003;01;5;Fremont
2500050;250003;02;2;Fontana
0201194;020114;02;4;Los Angeles
0201195;020221;01;5;Los Angeles
1300490;130003;01;5;Fresno
0201196;021223;02;4;Los Angeles
0900989;090582;02;5;San Diego
3500592;351005;04;4;Sacramento
1300491;130783;02;3;Fresno
0400574;040360;02;4;San Francisco
3500593;350599;02;4;Sacramento
0300799;030130;02;1;San Jose
2400102;240531;02;4;Irvine
1200153;120455;01;4;Santa Ana
0400575;040322;04;2;San Francisco
0201197;020089;04;4;Los Angeles
0400576;040778;04;3;San Francisco
0600355;060101;02;5;Oakland
1300492;131069;02;4;Fresno
1500108;150003;02;4;Modesto
0100443;010015;03;4;Long Beach
0300800;030154;02;4;San Jose
0400578;040825;03;2;San Francisco
0100444;010020;04;4;Long Beach
0201201;021266;02;4;Los Angeles
3500594;351492;01;4;Sacramento
2300126;230422;02;5;Fremont
0100445;010021;02;3;Long Beach
0900992;090570;02;5;San Diego
1500109;150641;02;4;Modesto
0400579;040832;02;5;San Francisco
0900996;090003;02;5;San Diego
0300803;030134;04;3;San Jose
3500598;350053;03;4;Sacramento
1200154;120487;02;4;Santa Ana
0100447;010011;06;4;Long Beach
0901000;090003;02;4;San Diego
1000124;100621;03;5;Oxnard
0300805;030269;02;4;San Jose
1300497;131069;06;4;Fresno
2300127;230003;01;5;Fremont
0700197;070318;02;4;Bakersfield
2400103;240532;01;4;Irvine
0201207;021261;01;5;Los Angeles
0600360;061124;04;2;Oakland
2400104;240532;02;5;Irvine
3500601;351481;02;2;Sacramento
3300116;330983;01;5;Riverside
3500602;350142;02;2;Sacramento
0901005;090563;02;5;San Diego
0400585;040780;03;2;San Francisco
3500603;351481;02;4;Sacramento
0201209;021316;02;5;Los Angeles
1900065;190003;04;5;Moreno Valley
0400586;040843;02;5;San Francisco
2100204;210521;02;4;Anaheim
0700199;070318;02;4;Bakersfield
0201211;021248;01;4;Los Angeles
1600099;160704;02;4;Stockton
0901006;090572;02;5;San Diego
0300811;030243;02;5;San Jose
0201213;021239;02;2;Los Angeles
2400105;240531;02;4;Irvine
0201214;021220;02;3;Los Angeles
3500604;351513;02;4;Sacramento
0201217;020086;03;5;Los Angeles
1300502;130003;02;3;Fresno
0300816;030129;01;4;San Jose
0100454;010053;02;4;Long Beach
2000045;200003;04;4;Garden Grove
0700201;070360;02;4;Bakersfield
0201221;021101;02;3;Los Angeles
0700202;070318;02;5;Bakersfield
0901013;090569;02;4;San Diego
0400591;040816;02;4;San Francisco
2100207;210514;02;4;Anaheim
0901014;090572;01;4;San Diego
3500606;350599;02;5;Sacramento
1300505;131069;04;5;Fresno
0901018;090003;02;4;San Diego
3500607;350003;02;5;Sacramento
0300820;030174;01;4;San Jose
1800071;180734;03;4;Chula Vista
0201228;020263;01;5;Los Angeles
2400106;240546;03;4;Irvine
0901019;090579;02;4;San Diego
0201229;021227;01;5;Los Angeles
2300129;230003;02;4;Fremont
0600365;060580;04;4;Oakland
3300118;330983;03;2;Riverside
0201231;021235;02;2;Los Angeles
0901022;090596;01;4;San Diego
0600366;061165;01;2;Oakland
0901023;090587;02;4;San Diego
0600367;060101;03;5;Oakland
1300510;131060;02;1;Fresno
1000128;100113;02;4;Oxnard
3300119;331027;04;4;Riverside
0901026;090003;04;4;San Diego
0901027;090572;02;4;San Diego
0901028;090578;02;5;San Diego
0901029;090560;02;2;San Diego
1300511;131061;02;4;Fresno
1200159;120455;02;5;Santa Ana
0400595;040904;02;5;San Francisco
0700206;070318;02;4;Bakersfield
0901030;090554;02;5;San Diego
0400596;040359;03;4;San Francisco
1600100;160706;01;4;Stockton
3500609;351033;02;5;Sacramento
1500112;150003;02;4;Modesto
0901032;090007;04;3;San Diego
0201241;020089;02;4;Los Angeles
2000046;200136;02;5;Garden Grove
0201244;021219;03;4;Los Angeles
1700113;171146;02;4;San Bernardino
0901035;090550;02;4;San Diego
0100464;010057;02;4;Long Beach
0901037;090003;02;4;San Diego
3500616;351015;02;5;Sacramento
1200161;120003;02;4;Santa Ana
0901038;090569;01;4;San Diego
0201252;020215;02;5;Los Angeles
2300132;230447;01;5;Fremont
0201253;021235;02;1;Los Angeles
2600060;260003;02;5;Santa Clarita
0201255;020673;03;2;Los Angeles
1300514;131060;01;5;Fresno
1200163;120455;03;4;Santa Ana
1200164;120455;02;4;Santa Ana
3500618;350599;02;2;Sacramento
2300133;230003;04;5;Fremont
0100467;010051;02;4;Long Beach
1500114;150637;01;4;Modesto
0700211;070335;02;4;Bakersfield
0201260;020392;02;5;Los Angeles
1600101;160003;02;4;Stockton
0700213;070318;03;4;Bakersfield
0400609;040778;01;4;San Francisco
0600372;060231;01;4;Oakland
2100213;210003;03;4;Anaheim
1300522;131085;01;5;Fresno
0201262;020148;02;4;Los Angeles
0400612;040771;03;4;San Francisco
1500115;150003;02;4;Modesto
0201266;020086;02;4;Los Angeles
0400613;040789;02;2;San Francisco
0300845;030097;04;4;San Jose
0300846;030139;02;3;San Jose
0700214;070322;02;4;Bakersfield
0400618;040136;02;2;San Francisco
0901044;090586;02;5;San Diego
0400619;040911;04;5;San Francisco
0901046;090550;02;4;San Diego
3300120;330983;01;3;Riverside
0300849;030130;02;2;San Jose
1900068;190003;02;4;Moreno Valley
0700215;070318;02;5;Bakersfield
2400109;240003;02;5;Irvine
0300851;030169;01;4;San Jose
0600374;060991;01;4;Oakland
1300527;130783;02;2;Fresno
0300852;030167;02;4;San Jose
0400622;040812;02;4;San Francisco
1300528;131064;04;3;Fresno
1300530;131061;02;4;Fresno
1500117;150617;02;5;Modesto
3500620;351016;02;4;Sacramento
0300853;030199;01;4;San Jose
1300531;131071;06;4;Fresno
0400627;040843;02;5;San Francisco
0600375;060322;02;4;Oakland
3500621;351058;02;4;Sacramento
1200165;120003;02;4;Santa Ana
0400628;040843;03;4;San Francisco
2100216;210501;02;4;Anaheim
1100122;110003;04;4;Glendale
0100473;010117;01;4;Long Beach
1300535;130003;03;5;Fresno
0300859;030003;03;1;San Jose
0300860;030147;02;3;San Jose
1300537;131062;02;3;Fresno
1200166;120003;02;2;Santa Ana
3500623;351014;02;2;Sacramento
2400110;240003;04;4;Irvine
0201276;021227;02;3;Los Angeles
0100475;010003;02;3;Long Beach
0300863;030146;01;5;San Jose
3300121;330983;01;3;Riverside
1300541;131085;01;5;Fresno
2500053;250276;04;4;Fontana
0901051;090003;02;4;San Diego
1300542;130003;02;2;Fresno
0201277;021247;04;4;Los Angeles
0300864;030174;03;4;San Jose
0300865;030094;02;5;San Jose
0901053;090003;02;2;San Diego
0700218;070344;02;4;Bakersfield
0300866;030140;02;3;San Jose
0201280;021101;04;3;Los Angeles
1200168;120455;02;4;Santa Ana
0300867;030027;02;3;San Jose
0600381;061113;02;3;Oakland
1700116;170003;02;5;San Bernardino
0300868;030193;04;5;San Jose
0300870;030151;03;4;San Jose
3400044;341471;04;4;Huntington Beach
0100478;010003;02;4;Long Beach
3500626;350183;01;5;Sacramento
0300871;030139;02;4;San Jose
0400634;040832;02;2;San Francisco
1300545;130003;02;4;Fresno
3300122;331027;02;5;Riverside
1300546;131086;02;4;Fresno
3500627;350183;02;5;Sacramento
0100481;010107;01;4;Long Beach
2300136;230422;02;5;Fremont
0201285;020221;02;1;Los Angeles
1300548;131062;04;4;Fresno
0600382;061048;02;4;Oakland
0100482;010047;02;4;Long Beach
1300549;130783;02;4;Fresno
0201287;020673;02;3;Los Angeles
0201288;021217;02;2;Los Angeles
3500630;350997;02;4;Sacramento
0901059;090550;02;3;San Diego
2300137;230424;02;4;Fremont
2300138;230003;02;4;Fremont
0201291;020089;04;4;Los Angeles
0901061;090086;02;4;San Diego
0300881;030150;04;3;San Jose
0300882;030163;01;5;San Jose
0901062;090570;02;5;San Diego
0300883;030097;02;4;San Jose
0201293;021235;02;1;Los Angeles
0300885;030147;02;4;San Jose
0901065;090562;04;4;San Diego
0100485;010119;02;4;Long Beach
3500631;350999;02;4;Sacramento
1700119;171187;02;4;San Bernardino
0400641;040817;02;4;San Francisco
0400642;040851;02;4;San Francisco
0901066;091348;02;4;San Diego
1300553;131060;03;4;Fresno
1200172;120455;01;4;Santa Ana
0201304;021223;02;4;Los Angeles
3500633;350997;02;5;Sacramento
1200173;120455;02;4;Santa Ana
0600384;060003;02;4;Oakland
0901068;090567;02;5;San Diego
0201308;021235;01;5;Los Angeles
2100222;210504;02;4;Anaheim
0300887;030163;02;5;San Jose
0600385;061125;04;4;Oakland
0901071;090589;02;4;San Diego
2100223;210517;02;4;Anaheim
0300892;030237;01;4;San Jose
0600386;060003;02;4;Oakland
2400114;240003;02;5;Irvine
0901074;090550;02;5;San Diego
1500120;150617;02;3;Modesto
1300556;131064;04;5;Fresno
3500637;351027;01;5;Sacramento
0400647;040840;01;4;San Francisco
3500638;351016;02;2;Sacramento
0901078;090550;02;3;San Diego
0600389;061109;02;4;Oakland
0400648;040778;02;4;San Francisco
3500640;351040;02;4;Sacramento
1300558;130003;02;4;Fresno
0901080;090570;02;4;San Diego
0400649;040772;02;4;San Francisco
0901081;090585;01;5;San Diego
2500057;250280;01;4;Fontana
0400650;040136;02;4;San Francisco
0300901;030063;03;5;San Jose
1800080;180765;02;3;Chula Vista
0400653;040823;02;1;San Francisco
3400046;341470;02;4;Huntington Beach
0201320;021223;02;2;Los Angeles
3500643;350578;01;1;Sacramento
0400654;040163;02;3;San Francisco
0100489;010019;06;4;Long Beach
0700225;070003;04;4;Bakersfield
3500644;351017;02;2;Sacramento
0201322;021219;03;3;Los Angeles
1300562;130003;04;5;Fresno
0901086;090572;02;4;San Diego
1800081;180763;02;4;Chula Vista
2300141;230003;02;5;Fremont
1000137;100685;02;2;Oxnard
0201323;021223;02;4;Los Angeles
0901087;090003;02;4;San Diego
3500646;351005;01;4;Sacramento
0201325;020819;04;5;Los Angeles
0901088;090578;02;5;San Diego
0400657;040915;01;4;San Francisco
0100493;010075;02;4;Long Beach
3500648;351013;01;5;Sacramento
1300567;130263;04;5;Fresno
1900071;190393;01;3;Moreno Valley
0700227;070003;02;4;Bakersfield
3500649;350183;02;4;Sacramento
0901091;090596;02;4;San Diego
0901092;090572;02;5;San Diego
0201331;021333;02;4;Los Angeles
3400047;340972;01;4;Huntington Beach
3500651;350599;02;4;Sacramento
1000139;100063;02;5;Oxnard
3500652;351004;02;5;Sacramento
0901094;090550;02;4;San Diego
1800082;180751;02;4;Chula Vista
2400115;240532;04;4;Irvine
1000140;100070;02;4;Oxnard
0400661;040836;02;5;San Francisco
0201337;020221;04;5;Los Angeles
3500654;350997;02;2;Sacramento
0901096;090585;02;4;San Diego
3500655;350599;02;4;Sacramento
0901100;090561;04;4;San Diego
0700230;070344;01;4;Bakersfield
0700231;070336;02;4;Bakersfield
0901102;090560;01;4;San Diego
1200176;120459;04;4;Santa Ana
0201341;020819;02;5;Los Angeles
0100499;010011;05;4;Long Beach
1300573;131392;02;4;Fresno
0901104;090003;02;5;San Diego
0100501;010003;02;3;Long Beach
1800084;180003;04;1;Chula Vista
2100226;210529;01;5;Anaheim
0300912;030134;03;4;San Jose
0201344;020049;02;5;Los Angeles
0901111;090550;02;4;San Diego
2300144;230003;01;5;Fremont
0400669;040878;04;3;San Francisco
0400670;040778;01;5;San Francisco
1700122;170003;02;5;San Bernardino
0901113;090566;02;4;San Diego
1000145;100003;03;2;Oxnard
1800085;180736;02;4;Chula Vista
0201345;020089;01;5;Los Angeles
2400116;240003;02;5;Irvine
3500658;351404;02;3;Sacramento
0100504;010076;03;4;Long Beach
0201347;021245;02;3;Los Angeles
0700235;070318;02;5;Bakersfield
0100505;010011;02;5;Long Beach
3400049;340747;01;5;Huntington Beach
1200177;120003;02;5;Santa Ana
0901115;090393;02;4;San Diego
0600401;061119;02;5;Oakland
0700236;070003;02;4;Bakersfield
1300576;130554;01;4;Fresno
0600402;061109;02;5;Oakland
0201354;020086;04;5;Los Angeles
0400675;040814;02;3;San Francisco
1800086;180094;03;4;Chula Vista
1300578;130003;03;2;Fresno
1300579;130003;04;4;Fresno
0300919;030134;04;4;San Jose
0901117;090561;03;5;San Diego
0201358;021243;02;5;Los Angeles
0901118;090580;01;4;San Diego
1900073;190390;04;4;Moreno Valley
2000050;200947;02;5;Garden Grove
0901119;090560;02;3;San Diego
0300922;030063;02;2;San Jose
0100512;010021;02;4;Long Beach
0100513;010067;02;4;Long Beach
2100229;211312;02;4;Anaheim
0300924;030130;02;5;San Jose
3400050;340003;02;3;Huntington Beach
0400680;040786;01;5;San Francisco
1600107;160003;02;5;Stockton
0901123;090003;02;3;San Diego
1300580;130003;02;4;Fresno
1300581;131069;01;4;Fresno
0300929;030148;02;4;San Jose
0400683;040817;04;5;San Francisco
1800088;180745;04;4;Chula Vista
3500661;350183;02;4;Sacramento
1300582;130263;06;4;Fresno
1000148;100003;04;5;Oxnard
0901126;090591;01;5;San Diego
2100230;210517;02;4;Anaheim
0600407;060003;02;2;Oakland
1000149;100553;02;4;Oxnard
0901127;090554;02;1;San Diego
1100133;110003;02;3;Glendale
2600066;261449;02;3;Santa Clarita
0201372;021227;04;5;Los Angeles
0901129;090003;02;4;San Diego
3500663;350599;02;4;Sacramento
1000150;100070;01;5;Oxnard
0901131;090560;02;5;San Diego
0400687;040844;03;1;San Francisco
0100518;010099;02;1;Long Beach
1300583;130003;02;4;Fresno
2400120;240945;02;3;Irvine
0201378;021219;02;4;Los Angeles
1300584;130003;02;5;Fresno
0300934;030038;02;4;San Jose
1300587;130003;02;4;Fresno
0201382;021309;03;4;Los Angeles
0300936;030156;04;4;San Jose
0700239;070344;01;4;Bakersfield
0901133;090003;01;4;San Diego
0201384;021235;02;1;Los Angeles
0901134;090560;02;5;San Diego
0201386;021101;03;5;Los Angeles
1500128;150114;03;5;Modesto
0901135;090567;03;4;San Diego
2400121;240549;03;5;Irvine
0300939;030175;04;4;San Jose
1200182;120455;02;4;Santa Ana
1800089;180715;02;5;Chula Vista
1300590;130003;02;4;Fresno
0201394;021217;02;5;Los Angeles
0700241;070318;02;5;Bakersfield
2100234;210003;02;4;Anaheim
1300591;130003;01;2;Fresno
0100527;010003;04;1;Long Beach
2100235;210003;02;2;Anaheim
0600415;060003;02;3;Oakland
0901140;090562;01;4;San Diego
0901141;090550;02;5;San Diego
0901142;090550;02;5;San Diego
0400692;040785;02;4;San Francisco
1300592;131065;01;4;Fresno
1700127;170003;02;4;San Bernardino
0700242;070318;04;4;Bakersfield
0700243;070318;02;4;Bakersfield
0201395;021219;02;4;Los Angeles
0300946;030247;04;5;San Jose
1800090;180743;02;2;Chula Vista
2500060;250282;02;5;Fontana
0201398;021220;04;5;Los Angeles
0300950;030130;02;3;San Jose
2500061;250281;02;2;Fontana
2200057;220286;02;1;Oceanside
0901146;090554;01;4;San Diego
0300952;030181;04;4;San Jose
1300597;130003;02;2;Fresno
0100529;010051;02;5;Long Beach
0901148;090550;04;4;San Diego
0901149;090550;02;4;San Diego
3500675;350053;02;5;Sacramento
0901150;090570;02;4;San Diego
0700244;070318;02;5;Bakersfield
0901151;091365;04;4;San Diego
1200183;120455;01;4;Santa Ana
1700129;171197;02;4;San Bernardino
2400124;240533;02;4;Irvine
0700245;070344;04;1;Bakersfield
0201403;021276;02;4;Los Angeles
0100530;010003;03;4;Long Beach
0700246;070367;04;2;Bakersfield
3500676;350599;02;2;Sacramento
0901156;090007;02;4;San Diego
1600111;160707;01;4;Stockton
0300956;030159;02;4;San Jose
1900081;190393;03;4;Moreno Valley
2300148;230003;02;3;Fremont
0201407;020364;02;4;Los Angeles
0201408;020086;04;4;Los Angeles
1600112;160710;03;3;Stockton
0201411;020089;03;2;Los Angeles
0400704;040873;04;5;San Francisco
0901158;090554;01;3;San Diego
1900082;190003;02;5;Moreno Valley
0901159;090003;02;1;San Diego
2100238;210517;02;4;Anaheim
0901164;090584;01;4;San Diego
1600114;160704;02;5;Stockton
0201412;020086;01;4;Los Angeles
0901166;090587;02;5;San Diego
1200187;120466;02;3;Santa Ana
3400054;340003;04;5;Huntington Beach
0300961;030038;02;4;San Jose
0901167;090590;02;4;San Diego
0700247;070361;01;3;Bakersfield
1000151;100003;04;5;Oxnard
2400126;241008;02;5;Irvine
0300962;030135;03;4;San Jose
0201415;020156;02;4;Los Angeles
2300150;230003;03;4;Fremont
0100534;010036;01;5;Long Beach
1200188;120455;01;4;Santa Ana
0201419;021331;02;4;Los Angeles
1300600;131070;02;4;Fresno
2400127;240532;02;4;Irvine
0201420;021240;02;5;Los Angeles
0901170;090567;02;5;San Diego
0901171;090393;02;4;San Diego
3500681;350053;02;2;Sacramento
0201421;021296;02;3;Los Angeles
0901172;090572;02;5;San Diego
3500682;350599;02;1;Sacramento
3500683;351012;03;4;Sacramento
0300967;030063;02;5;San Jose
0400712;040778;01;2;San Francisco
1900083;190418;04;4;Moreno Valley
3500685;350053;03;4;Sacramento
1200189;120459;02;4;Santa Ana
0901174;090576;02;5;San Diego
0600428;061096;04;3;Oakland
0901175;090570;02;5;San Diego
0201423;021282;02;5;Los Angeles
0901176;090566;04;5;San Diego
0600431;061121;04;3;Oakland
0300969;030143;02;2;San Jose
2500065;250949;04;5;Fontana
0100538;010011;05;4;Long Beach
0901178;090550;02;5;San Diego
0400714;040790;04;5;San Francisco
0901181;090550;01;4;San Diego
3500686;351029;02;3;Sacramento
3400055;341469;01;4;Huntington Beach
0201428;020089;02;4;Los Angeles
0400715;040786;01;5;San Francisco
0901183;090587;01;4;San Diego
3500689;350997;01;3;Sacramento
0700251;070318;04;2;Bakersfield
1200192;120003;01;5;Santa Ana
0201432;021101;02;5;Los Angeles
3300128;330991;02;2;Riverside
0201433;020263;02;2;Los Angeles
3500690;351029;02;2;Sacramento
0300975;030158;02;5;San Jose
2200058;220293;01;5;Oceanside
1200194;120003;02;4;Santa Ana
2100241;210392;01;4;Anaheim
0100540;010003;02;4;Long Beach
2000053;200663;01;3;Garden Grove
0100541;010122;02;4;Long Beach
0201436;020263;03;1;Los Angeles
0901189;090570;01;5;San Diego
1800093;180736;01;4;Chula Vista
0300977;030063;01;4;San Jose
0600436;061124;03;3;Oakland
0300978;030148;03;4;San Jose
3500693;351015;01;4;Sacramento
0300979;030174;02;3;San Jose
0100544;010003;04;2;Long Beach
0901191;090086;02;4;San Diego
2300153;231436;02;4;Fremont
1700132;170003;02;3;San Bernardino
0901193;090550;02;5;San Diego
0901194;090569;01;4;San Diego
1300605;130783;02;5;Fresno
0300983;031218;04;4;San Jose
0901196;090578;02;4;San Diego
0901198;090567;01;4;San Diego
0201447;020089;03;2;Los Angeles
0901199;090575;02;3;San Diego
0201448;020364;02;4;Los Angeles
0901201;090567;02;4;San Diego
1500134;150003;04;5;Modesto
1200195;120489;02;4;Santa Ana
0400728;040838;01;4;San Francisco
0600440;060003;01;5;Oakland
0201450;020819;03;2;Los Angeles
1300609;131060;01;4;Fresno
1600118;160700;03;2;Stockton
1600119;160706;02;5;Stockton
3500702;351018;02;2;Sacramento
0600442;060101;02;5;Oakland
1500136;150641;02;4;Modesto
3500703;350997;02;4;Sacramento
0400732;040775;02;4;San Francisco
0201457;020003;02;3;Los Angeles
3300129;330003;01;4;Riverside
3500706;351011;05;4;Sacramento
0100548;010021;02;5;Long Beach
0201458;020673;02;5;Los Angeles
0100549;010156;02;5;Long Beach
0100550;010030;02;1;Long Beach
0901213;090584;01;5;San Diego
1200197;120455;01;4;Santa Ana
0700255;070323;02;5;Bakersfield
0300992;030139;01;3;San Jose
3500707;351039;02;3;Sacramento
0901215;090560;02;5;San Diego
0901217;090086;01;5;San Diego
0901218;090550;01;4;San Diego
3500709;351018;02;5;Sacramento
3500710;350563;02;4;Sacramento
0201465;020673;02;4;Los Angeles
2400132;240531;04;5;Irvine
0901221;090572;02;5;San Diego
1200199;120455;02;4;Santa Ana
0201467;020049;02;3;Los Angeles
3500712;351005;02;1;Sacramento
2300157;230445;04;4;Fremont
0901224;090567;01;4;San Diego
0901225;091362;02;2;San Diego
0300999;030025;04;4;San Jose
3500713;351012;03;2;Sacramento
3500714;351008;01;4;Sacramento
0901226;090560;02;3;San Diego
1300616;131070;02;5;Fresno
0201472;020648;02;4;Los Angeles
2300158;230424;02;4;Fremont
0901227;090569;01;1;San Diego
1500139;150617;02;5;Modesto
0700256;070003;04;4;Bakersfield
2500067;250278;02;4;Fontana
0901228;090572;04;5;San Diego
2100244;210003;03;4;Anaheim
0901230;090554;02;4;San Diego
0901232;090550;02;4;San Diego
0400740;040785;02;4;San Francisco
0400741;040778;04;1;San Francisco
0901233;090550;02;4;San Diego
1300619;131387;02;4;Fresno
0201479;020364;02;4;Los Angeles
